,Unnamed: 0,DENTIST,DOCTOR,MEDICAL TECHNOLOGIST,MIDWIFE,NURSE,NUTRITIONIST/DIETICIAN,OCCUPATIONAL THERAPIST,PHARMACIST,PHYSICAL THERAPIST,Place of Practice,RADIOLOGY TECHNOLOGIST,Total,X-RAY TECHNOLOGIST,municipality,province,name_municipality_trim_ndh,pcode,Pcode_province,name_province,Pcode_municipality,name_municipality,name_municipality_trim_pcodes
2212,2350,0.0,4.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,Within,0.0,16.0,0.0,DUMINGAG,ZAMBOANGA DEL SUR,DUMINGAG,97308000.0,97300000,ZAMBOANGA DEL SUR,97308000,DUMINGAG,DUMINGAG
2213,2351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,DUMINGAG,ZAMBOANGA DEL SUR,DUMINGAG,97308000.0,97300000,ZAMBOANGA DEL SUR,97308000,DUMINGAG,DUMINGAG
2214,2352,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,3.0,0.0,JOSEFINA,ZAMBOANGA DEL SUR,JOSEFINA,97337000.0,97300000,ZAMBOANGA DEL SUR,97337000,JOSEFINA,JOSEFINA
2215,2353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,JOSEFINA,ZAMBOANGA DEL SUR,JOSEFINA,97337000.0,97300000,ZAMBOANGA DEL SUR,97337000,JOSEFINA,JOSEFINA
2216,2354,0.0,2.0,1.0,9.0,8.0,0.0,0.0,0.0,0.0,Within,0.0,20.0,0.0,KUMALARANG,ZAMBOANGA DEL SUR,KUMALARANG,97311000.0,97300000,ZAMBOANGA DEL SUR,97311000,KUMALARANG,KUMALARANG
2217,2355,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,KUMALARANG,ZAMBOANGA DEL SUR,KUMALARANG,97311000.0,97300000,ZAMBOANGA DEL SUR,97311000,KUMALARANG,KUMALARANG
2218,2356,0.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,9.0,0.0,LABANGAN,ZAMBOANGA DEL SUR,LABANGAN,97312000.0,97300000,ZAMBOANGA DEL SUR,97312000,LABANGAN,LABANGAN
2219,2357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,LABANGAN,ZAMBOANGA DEL SUR,LABANGAN,97312000.0,97300000,ZAMBOANGA DEL SUR,97312000,LABANGAN,LABANGAN
2220,2358,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,2.0,0.0,LAKEWOOD,ZAMBOANGA DEL SUR,LAKEWOOD,97333000.0,97300000,ZAMBOANGA DEL SUR,97333000,LAKEWOOD,LAKEWOOD
2221,2359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,LAKEWOOD,ZAMBOANGA DEL SUR,LAKEWOOD,97333000.0,97300000,ZAMBOANGA DEL SUR,97333000,LAKEWOOD,LAKEWOOD
2222,2360,0.0,1.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,Within,0.0,10.0,0.0,LAPUYAN,ZAMBOANGA DEL SUR,LAPUYAN,97313000.0,97300000,ZAMBOANGA DEL SUR,97313000,LAPUYAN,LAPUYAN
2223,2361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,LAPUYAN,ZAMBOANGA DEL SUR,LAPUYAN,97313000.0,97300000,ZAMBOANGA DEL SUR,97313000,LAPUYAN,LAPUYAN
2224,2362,0.0,3.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,Within,0.0,17.0,0.0,MAHAYAG,ZAMBOANGA DEL SUR,MAHAYAG,97315000.0,97300000,ZAMBOANGA DEL SUR,97315000,MAHAYAG,MAHAYAG
2225,2363,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,cross,0.0,2.0,0.0,MAHAYAG,ZAMBOANGA DEL SUR,MAHAYAG,97315000.0,97300000,ZAMBOANGA DEL SUR,97315000,MAHAYAG,MAHAYAG
2226,2364,1.0,7.0,4.0,13.0,18.0,1.0,0.0,2.0,0.0,Within,0.0,46.0,0.0,MARGOSATUBIG,ZAMBOANGA DEL SUR,MARGOSATUBIG,97317000.0,97300000,ZAMBOANGA DEL SUR,97317000,MARGOSATUBIG,MARGOSATUBIG
2227,2365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,MARGOSATUBIG,ZAMBOANGA DEL SUR,MARGOSATUBIG,97317000.0,97300000,ZAMBOANGA DEL SUR,97317000,MARGOSATUBIG,MARGOSATUBIG
2228,2366,0.0,1.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,Within,0.0,9.0,0.0,MIDSALIP,ZAMBOANGA DEL SUR,MIDSALIP,97318000.0,97300000,ZAMBOANGA DEL SUR,97318000,MIDSALIP,MIDSALIP
2229,2367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,MIDSALIP,ZAMBOANGA DEL SUR,MIDSALIP,97318000.0,97300000,ZAMBOANGA DEL SUR,97318000,MIDSALIP,MIDSALIP
2230,2368,0.0,22.0,3.0,14.0,16.0,2.0,0.0,1.0,0.0,Within,0.0,58.0,0.0,MOLAVE,ZAMBOANGA DEL SUR,MOLAVE,97319000.0,97300000,ZAMBOANGA DEL SUR,97319000,MOLAVE,MOLAVE
2231,2369,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,7.0,0.0,MOLAVE,ZAMBOANGA DEL SUR,MOLAVE,97319000.0,97300000,ZAMBOANGA DEL SUR,97319000,MOLAVE,MOLAVE
2232,2370,5.0,61.0,33.0,36.0,131.0,5.0,0.0,20.0,1.0,Within,4.0,300.0,4.0,PAGADIAN CITY,ZAMBOANGA DEL SUR,PAGADIAN,97322000.0,97300000,ZAMBOANGA DEL SUR,97322000,PAGADIAN CITY (CAPITAL),PAGADIAN
2233,2371,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,cross,0.0,4.0,0.0,PAGADIAN CITY,ZAMBOANGA DEL SUR,PAGADIAN,97322000.0,97300000,ZAMBOANGA DEL SUR,97322000,PAGADIAN CITY (CAPITAL),PAGADIAN
2234,2372,0.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,8.0,0.0,PITOGO,ZAMBOANGA DEL SUR,PITOGO,97338000.0,97300000,ZAMBOANGA DEL SUR,97338000,PITOGO,PITOGO
2235,2373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,PITOGO,ZAMBOANGA DEL SUR,PITOGO,97338000.0,97300000,ZAMBOANGA DEL SUR,97338000,PITOGO,PITOGO
2236,2374,0.0,3.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,12.0,0.0,RAMON MAGSAYSAY,ZAMBOANGA DEL SUR,RAMON MAGSAYSAY,97323000.0,97300000,ZAMBOANGA DEL SUR,97323000,RAMON MAGSAYSAY (LIARGO),RAMON MAGSAYSAY LIARGO
2237,2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,RAMON MAGSAYSAY,ZAMBOANGA DEL SUR,RAMON MAGSAYSAY,97323000.0,97300000,ZAMBOANGA DEL SUR,97323000,RAMON MAGSAYSAY (LIARGO),RAMON MAGSAYSAY LIARGO
2238,2376,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,5.0,0.0,SAN MIGUEL,ZAMBOANGA DEL SUR,SAN MIGUEL,97324000.0,97300000,ZAMBOANGA DEL SUR,97324000,SAN MIGUEL,SAN MIGUEL
2239,2377,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,SAN MIGUEL,ZAMBOANGA DEL SUR,SAN MIGUEL,97324000.0,97300000,ZAMBOANGA DEL SUR,97324000,SAN MIGUEL,SAN MIGUEL
2240,2380,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,8.0,0.0,TAMBULIG,ZAMBOANGA DEL SUR,TAMBULIG,97328000.0,97300000,ZAMBOANGA DEL SUR,97328000,TAMBULIG,TAMBULIG
2241,2381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,TAMBULIG,ZAMBOANGA DEL SUR,TAMBULIG,97328000.0,97300000,ZAMBOANGA DEL SUR,97328000,TAMBULIG,TAMBULIG
2242,2382,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,Within,0.0,6.0,0.0,TIGBAO,ZAMBOANGA DEL SUR,TIGBAO,97344000.0,97300000,ZAMBOANGA DEL SUR,97344000,TIGBAO,TIGBAO
2243,2383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,TIGBAO,ZAMBOANGA DEL SUR,TIGBAO,97344000.0,97300000,ZAMBOANGA DEL SUR,97344000,TIGBAO,TIGBAO
2244,2384,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,7.0,0.0,TUKURAN,ZAMBOANGA DEL SUR,TUKURAN,97330000.0,97300000,ZAMBOANGA DEL SUR,97330000,TUKURAN,TUKURAN
2245,2385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,TUKURAN,ZAMBOANGA DEL SUR,TUKURAN,97330000.0,97300000,ZAMBOANGA DEL SUR,97330000,TUKURAN,TUKURAN
2246,2386,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,8.0,0.0,VINCENZO A. SAGUN,ZAMBOANGA DEL SUR,VINCENZO A. SAGUN,97341000.0,97300000,ZAMBOANGA DEL SUR,97341000,VINCENZO A. SAGUN,VINCENZO A. SAGUN
2247,2387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,VINCENZO A. SAGUN,ZAMBOANGA DEL SUR,VINCENZO A. SAGUN,97341000.0,97300000,ZAMBOANGA DEL SUR,97341000,VINCENZO A. SAGUN,VINCENZO A. SAGUN
2248,2388,7.0,233.0,52.0,375.0,995.0,20.0,0.0,28.0,9.0,Within,21.0,1742.0,2.0,ZAMBOANGA CITY,ZAMBOANGA DEL SUR,ZAMBOANGA,97332000.0,97300000,ZAMBOANGA DEL SUR,97332000,ZAMBOANGA CITY,ZAMBOANGA
2249,2389,0.0,6.0,3.0,3.0,11.0,0.0,0.0,0.0,0.0,cross,0.0,23.0,0.0,ZAMBOANGA CITY,ZAMBOANGA DEL SUR,ZAMBOANGA,97332000.0,97300000,ZAMBOANGA DEL SUR,97332000,ZAMBOANGA CITY,ZAMBOANGA
2250,2392,43.0,269.0,56.0,67.0,240.0,1.0,1.0,17.0,8.0,Within,13.0,715.0,0.0,MANDALUYONG CITY,NCR 2ND DISTRICT,MANDALUYONG,137401000.0,137400000,SECOND DISTRICT,137401000,CITY OF MANDALUYONG,MANDALUYONG
2251,2393,0.0,41.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,cross,0.0,45.0,0.0,MANDALUYONG CITY,NCR 2ND DISTRICT,MANDALUYONG,137401000.0,137400000,SECOND DISTRICT,137401000,CITY OF MANDALUYONG,MANDALUYONG
2252,2394,2.0,95.0,47.0,33.0,199.0,5.0,0.0,14.0,7.0,Within,19.0,421.0,0.0,MARIKINA CITY,NCR 2ND DISTRICT,MARIKINA,137402000.0,137400000,SECOND DISTRICT,137402000,CITY OF MARIKINA,MARIKINA
2253,2395,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cross,0.0,14.0,0.0,MARIKINA CITY,NCR 2ND DISTRICT,MARIKINA,137402000.0,137400000,SECOND DISTRICT,137402000,CITY OF MARIKINA,MARIKINA
2254,2396,36.0,308.0,73.0,132.0,340.0,20.0,0.0,15.0,7.0,Within,21.0,956.0,4.0,PASIG CITY,NCR 2ND DISTRICT,PASIG,137403000.0,137400000,SECOND DISTRICT,137403000,CITY OF PASIG,PASIG
2255,2397,0.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,53.0,0.0,PASIG CITY,NCR 2ND DISTRICT,PASIG,137403000.0,137400000,SECOND DISTRICT,137403000,CITY OF PASIG,PASIG
2256,2398,112.0,2528.0,588.0,488.0,3146.0,128.0,22.0,180.0,79.0,Within,162.0,7468.0,35.0,QUEZON CITY,NCR 2ND DISTRICT,QUEZON,137404000.0,137400000,SECOND DISTRICT,137404000,QUEZON CITY,QUEZON
2257,2399,0.0,496.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,cross,1.0,506.0,0.0,QUEZON CITY,NCR 2ND DISTRICT,QUEZON,137404000.0,137400000,SECOND DISTRICT,137404000,QUEZON CITY,QUEZON
2258,2400,2.0,188.0,38.0,16.0,521.0,1.0,1.0,15.0,12.0,Within,35.0,832.0,3.0,SAN JUAN CITY,NCR 2ND DISTRICT,SAN JUAN,137405000.0,137400000,SECOND DISTRICT,137405000,CITY OF SAN JUAN,SAN JUAN
2259,2401,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,1.0,75.0,0.0,SAN JUAN CITY,NCR 2ND DISTRICT,SAN JUAN,137405000.0,137400000,SECOND DISTRICT,137405000,CITY OF SAN JUAN,SAN JUAN
2260,2404,16.0,245.0,32.0,22.0,249.0,9.0,0.0,16.0,5.0,Within,4.0,603.0,5.0,CALOOCAN CITY,NCR 3RD DISTRICT,CALOOCAN,137501000.0,137500000,THIRD DISTRICT,137501000,CALOOCAN CITY,CALOOCAN
2261,2405,0.0,44.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,cross,0.0,47.0,0.0,CALOOCAN CITY,NCR 3RD DISTRICT,CALOOCAN,137501000.0,137500000,THIRD DISTRICT,137501000,CALOOCAN CITY,CALOOCAN
2262,2406,1.0,21.0,15.0,23.0,52.0,1.0,0.0,5.0,0.0,Within,2.0,120.0,0.0,MALABON CITY,NCR 3RD DISTRICT,MALABON,137502000.0,137500000,THIRD DISTRICT,137502000,CITY OF MALABON,MALABON
2263,2407,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,4.0,0.0,MALABON CITY,NCR 3RD DISTRICT,MALABON,137502000.0,137500000,THIRD DISTRICT,137502000,CITY OF MALABON,MALABON
2264,2408,11.0,19.0,9.0,51.0,16.0,3.0,0.0,0.0,0.0,Within,0.0,109.0,0.0,NAVOTAS CITY,NCR 3RD DISTRICT,NAVOTAS,137503000.0,137500000,THIRD DISTRICT,137503000,CITY OF NAVOTAS,NAVOTAS
2265,2409,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,NAVOTAS CITY,NCR 3RD DISTRICT,NAVOTAS,137503000.0,137500000,THIRD DISTRICT,137503000,CITY OF NAVOTAS,NAVOTAS
2266,2410,31.0,87.0,30.0,96.0,104.0,9.0,0.0,7.0,7.0,Within,5.0,378.0,2.0,VALENZUELA CITY,NCR 3RD DISTRICT,VALENZUELA,137504000.0,137500000,THIRD DISTRICT,137504000,CITY OF VALENZUELA,VALENZUELA
2267,2411,0.0,18.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,cross,0.0,21.0,0.0,VALENZUELA CITY,NCR 3RD DISTRICT,VALENZUELA,137504000.0,137500000,THIRD DISTRICT,137504000,CITY OF VALENZUELA,VALENZUELA
2268,2414,31.0,501.0,56.0,104.0,489.0,10.0,1.0,30.0,20.0,Within,19.0,1269.0,8.0,LAS PINAS CITY,NCR 4TH DISTRICT,LAS PINAS,137601000.0,137600000,FOURTH DISTRICT,137601000,CITY OF LAS PIÑAS,LAS PIÑAS
2269,2415,0.0,128.0,3.0,0.0,2.0,0.0,1.0,0.0,5.0,cross,4.0,143.0,0.0,LAS PINAS CITY,NCR 4TH DISTRICT,LAS PINAS,137601000.0,137600000,FOURTH DISTRICT,137601000,CITY OF LAS PIÑAS,LAS PIÑAS
2270,2416,57.0,1330.0,244.0,138.0,1403.0,38.0,5.0,102.0,35.0,Within,102.0,3456.0,2.0,MAKATI CITY,NCR 4TH DISTRICT,MAKATI,137602000.0,137600000,FOURTH DISTRICT,137602000,CITY OF MAKATI,MAKATI
2271,2417,0.0,66.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,cross,0.0,68.0,0.0,MAKATI CITY,NCR 4TH DISTRICT,MAKATI,137602000.0,137600000,FOURTH DISTRICT,137602000,CITY OF MAKATI,MAKATI
2272,2418,34.0,527.0,52.0,105.0,386.0,13.0,1.0,17.0,13.0,Within,26.0,1176.0,2.0,MUNTINLUPA CITY,NCR 4TH DISTRICT,MUNTINLUPA,137603000.0,137600000,FOURTH DISTRICT,137603000,CITY OF MUNTINLUPA,MUNTINLUPA
2273,2419,0.0,199.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cross,1.0,202.0,0.0,MUNTINLUPA CITY,NCR 4TH DISTRICT,MUNTINLUPA,137603000.0,137600000,FOURTH DISTRICT,137603000,CITY OF MUNTINLUPA,MUNTINLUPA
2274,2420,29.0,801.0,65.0,70.0,455.0,12.0,0.0,16.0,10.0,Within,29.0,1489.0,2.0,PARANAQUE CITY,NCR 4TH DISTRICT,PARANAQUE,137604000.0,137600000,FOURTH DISTRICT,137604000,CITY OF PARAÑAQUE,PARAÑAQUE
2275,2421,0.0,158.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,159.0,0.0,PARANAQUE CITY,NCR 4TH DISTRICT,PARANAQUE,137604000.0,137600000,FOURTH DISTRICT,137604000,CITY OF PARAÑAQUE,PARAÑAQUE
2276,2422,32.0,360.0,89.0,184.0,577.0,14.0,0.0,20.0,13.0,Within,29.0,1321.0,3.0,PASAY CITY,NCR 4TH DISTRICT,PASAY,137605000.0,137600000,FOURTH DISTRICT,137605000,PASAY CITY,PASAY
2277,2423,0.0,58.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,60.0,0.0,PASAY CITY,NCR 4TH DISTRICT,PASAY,137605000.0,137600000,FOURTH DISTRICT,137605000,PASAY CITY,PASAY
2278,2424,4.0,6.0,12.0,19.0,5.0,1.0,0.0,0.0,0.0,Within,0.0,48.0,1.0,PATEROS,NCR 4TH DISTRICT,PATEROS,137606000.0,137600000,FOURTH DISTRICT,137606000,PATEROS,PATEROS
2279,2425,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,6.0,0.0,PATEROS,NCR 4TH DISTRICT,PATEROS,137606000.0,137600000,FOURTH DISTRICT,137606000,PATEROS,PATEROS
2280,2426,21.0,120.0,23.0,66.0,171.0,2.0,0.0,7.0,0.0,Within,2.0,413.0,1.0,TAGUIG CITY,NCR 4TH DISTRICT,TAGUIG,137607000.0,137600000,FOURTH DISTRICT,137607000,TAGUIG CITY,TAGUIG
2281,2427,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,34.0,0.0,TAGUIG CITY,NCR 4TH DISTRICT,TAGUIG,137607000.0,137600000,FOURTH DISTRICT,137607000,TAGUIG CITY,TAGUIG
2282,2430,2.0,2.0,1.0,16.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,23.0,0.0,BALER,AURORA,BALER,37701000.0,37700000,AURORA,37701000,BALER (CAPITAL),BALER
2283,2431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,BALER,AURORA,BALER,37701000.0,37700000,AURORA,37701000,BALER (CAPITAL),BALER
2284,2432,4.0,2.0,4.0,6.0,7.0,1.0,0.0,1.0,0.0,Within,0.0,25.0,0.0,CASIGURAN,AURORA,CASIGURAN,37702000.0,37700000,AURORA,37702000,CASIGURAN,CASIGURAN
2285,2433,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,CASIGURAN,AURORA,CASIGURAN,37702000.0,37700000,AURORA,37702000,CASIGURAN,CASIGURAN
2286,2434,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,9.0,0.0,DILASAG,AURORA,DILASAG,37703000.0,37700000,AURORA,37703000,DILASAG,DILASAG
2287,2435,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,2.0,0.0,DILASAG,AURORA,DILASAG,37703000.0,37700000,AURORA,37703000,DILASAG,DILASAG
2288,2436,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,6.0,0.0,DINGALAN,AURORA,DINGALAN,37705000.0,37700000,AURORA,37705000,DINGALAN,DINGALAN
2289,2437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,DINGALAN,AURORA,DINGALAN,37705000.0,37700000,AURORA,37705000,DINGALAN,DINGALAN
2290,2438,1.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,11.0,0.0,DIPACULAO,AURORA,DIPACULAO,37706000.0,37700000,AURORA,37706000,DIPACULAO,DIPACULAO
2291,2439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,DIPACULAO,AURORA,DIPACULAO,37706000.0,37700000,AURORA,37706000,DIPACULAO,DIPACULAO
2292,2440,1.0,3.0,4.0,9.0,8.0,0.0,0.0,0.0,0.0,Within,0.0,25.0,0.0,MARIA AURORA,AURORA,MARIA AURORA,37707000.0,37700000,AURORA,37707000,MARIA AURORA,MARIA AURORA
2293,2441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,MARIA AURORA,AURORA,MARIA AURORA,37707000.0,37700000,AURORA,37707000,MARIA AURORA,MARIA AURORA
2294,2442,1.0,1.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,15.0,0.0,SAN LUIS,AURORA,SAN LUIS,37708000.0,37700000,AURORA,37708000,SAN LUIS,SAN LUIS
2295,2443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SAN LUIS,AURORA,SAN LUIS,37708000.0,37700000,AURORA,37708000,SAN LUIS,SAN LUIS
2296,2446,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,12.0,0.0,ALMERIA,BILIRAN,ALMERIA,87801000.0,87800000,BILIRAN,87801000,ALMERIA,ALMERIA
2297,2447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,ALMERIA,BILIRAN,ALMERIA,87801000.0,87800000,BILIRAN,87801000,ALMERIA,ALMERIA
2298,2448,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,7.0,0.0,BILIRAN,BILIRAN,BILIRAN,87802000.0,87800000,BILIRAN,87802000,BILIRAN,BILIRAN
2299,2449,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,BILIRAN,BILIRAN,BILIRAN,87802000.0,87800000,BILIRAN,87802000,BILIRAN,BILIRAN
2300,2450,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,8.0,0.0,CABUCGAYAN,BILIRAN,CABUCGAYAN,87803000.0,87800000,BILIRAN,87803000,CABUCGAYAN,CABUCGAYAN
2301,2451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,CABUCGAYAN,BILIRAN,CABUCGAYAN,87803000.0,87800000,BILIRAN,87803000,CABUCGAYAN,CABUCGAYAN
2302,2452,1.0,1.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,Within,0.0,13.0,0.0,CAIBIRAN,BILIRAN,CAIBIRAN,87804000.0,87800000,BILIRAN,87804000,CAIBIRAN,CAIBIRAN
2303,2453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,CAIBIRAN,BILIRAN,CAIBIRAN,87804000.0,87800000,BILIRAN,87804000,CAIBIRAN,CAIBIRAN
2304,2454,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,7.0,0.0,CULABA,BILIRAN,CULABA,87805000.0,87800000,BILIRAN,87805000,CULABA,CULABA
2305,2455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,CULABA,BILIRAN,CULABA,87805000.0,87800000,BILIRAN,87805000,CULABA,CULABA
2306,2456,0.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,9.0,0.0,KAWAYAN,BILIRAN,KAWAYAN,87806000.0,87800000,BILIRAN,87806000,KAWAYAN,KAWAYAN
2307,2457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,KAWAYAN,BILIRAN,KAWAYAN,87806000.0,87800000,BILIRAN,87806000,KAWAYAN,KAWAYAN
2308,2458,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,7.0,0.0,MARIPIPI,BILIRAN,MARIPIPI,87807000.0,87800000,BILIRAN,87807000,MARIPIPI,MARIPIPI
2309,2459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,MARIPIPI,BILIRAN,MARIPIPI,87807000.0,87800000,BILIRAN,87807000,MARIPIPI,MARIPIPI
2310,2460,1.0,20.0,11.0,14.0,24.0,1.0,0.0,1.0,0.0,Within,0.0,72.0,0.0,NAVAL,BILIRAN,NAVAL,87808000.0,87800000,BILIRAN,87808000,NAVAL (CAPITAL),NAVAL
2311,2461,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,cross,0.0,3.0,0.0,NAVAL,BILIRAN,NAVAL,87808000.0,87800000,BILIRAN,87808000,NAVAL (CAPITAL),NAVAL
2312,2464,2.0,0.0,12.0,0.0,27.0,2.0,0.0,4.0,2.0,Within,0.0,49.0,0.0,JORDAN,GUIMARAS,JORDAN,67902000.0,67900000,GUIMARAS,67902000,JORDAN (CAPITAL),JORDAN
2313,2465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,JORDAN,GUIMARAS,JORDAN,67902000.0,67900000,GUIMARAS,67902000,JORDAN (CAPITAL),JORDAN
2314,2468,2.0,2.0,1.0,16.0,8.0,1.0,0.0,0.0,1.0,Within,0.0,31.0,0.0,ALABEL,SARANGANI,ALABEL,128001000.0,128000000,SARANGANI,128001000,ALABEL (CAPITAL),ALABEL
2315,2469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,ALABEL,SARANGANI,ALABEL,128001000.0,128000000,SARANGANI,128001000,ALABEL (CAPITAL),ALABEL
2316,2470,0.0,3.0,2.0,4.0,19.0,0.0,0.0,1.0,0.0,Within,1.0,30.0,0.0,GLAN,SARANGANI,GLAN,128002000.0,128000000,SARANGANI,128002000,GLAN,GLAN
2317,2471,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,GLAN,SARANGANI,GLAN,128002000.0,128000000,SARANGANI,128002000,GLAN,GLAN
2318,2472,2.0,4.0,2.0,11.0,9.0,1.0,0.0,1.0,0.0,Within,0.0,30.0,0.0,KIAMBA,SARANGANI,KIAMBA,128003000.0,128000000,SARANGANI,128003000,KIAMBA,KIAMBA
